mdf,ngram,features,fscore
80.0,1.0,15300.0,0.20118343195266272
80.0,2.0,15300.0,0.25287356321839083
80.0,3.0,15300.0,0.25287356321839083
90.0,1.0,15300.0,0.2235294117647059
90.0,2.0,15300.0,0.22093023255813954
90.0,3.0,15300.0,0.22093023255813954
100.0,1.0,15300.0,0.22093023255813954
100.0,2.0,15300.0,0.22093023255813954
100.0,3.0,15300.0,0.22093023255813954
1.0,1.0,15400.0,0.4774774774774775
1.0,2.0,15400.0,0.49565217391304345
1.0,3.0,15400.0,0.4566210045662101
5.0,1.0,15400.0,0.4134615384615385
5.0,2.0,15400.0,0.43137254901960786
5.0,3.0,15400.0,0.43137254901960786
10.0,1.0,15400.0,0.4411764705882353
10.0,2.0,15400.0,0.47393364928909953
10.0,3.0,15400.0,0.47619047619047616
20.0,1.0,15400.0,0.3333333333333333
20.0,2.0,15400.0,0.35978835978835977
20.0,3.0,15400.0,0.3645833333333333
30.0,1.0,15400.0,0.2857142857142857
30.0,2.0,15400.0,0.31016042780748665
30.0,3.0,15400.0,0.3060109289617486
40.0,1.0,15400.0,0.2711864406779661
40.0,2.0,15400.0,0.2905027932960894
40.0,3.0,15400.0,0.2905027932960894
50.0,1.0,15400.0,0.22619047619047622
50.0,2.0,15400.0,0.24561403508771928
50.0,3.0,15400.0,0.24561403508771928
60.0,1.0,15400.0,0.20481927710843373
60.0,2.0,15400.0,0.20359281437125748
60.0,3.0,15400.0,0.2222222222222222
70.0,1.0,15400.0,0.20238095238095236
70.0,2.0,15400.0,0.2235294117647059
70.0,3.0,15400.0,0.2325581395348837
80.0,1.0,15400.0,0.19999999999999998
80.0,2.0,15400.0,0.25287356321839083
80.0,3.0,15400.0,0.25287356321839083
90.0,1.0,15400.0,0.20238095238095236
90.0,2.0,15400.0,0.22093023255813954
90.0,3.0,15400.0,0.22093023255813954
100.0,1.0,15400.0,0.22093023255813954
100.0,2.0,15400.0,0.22093023255813954
100.0,3.0,15400.0,0.22093023255813954
1.0,1.0,15500.0,0.4657534246575342
1.0,2.0,15500.0,0.4913793103448276
1.0,3.0,15500.0,0.4545454545454545
5.0,1.0,15500.0,0.4134615384615385
5.0,2.0,15500.0,0.43137254901960786
5.0,3.0,15500.0,0.43137254901960786
10.0,1.0,15500.0,0.4411764705882353
10.0,2.0,15500.0,0.47393364928909953
10.0,3.0,15500.0,0.490566037735849
20.0,1.0,15500.0,0.33862433862433866
20.0,2.0,15500.0,0.35978835978835977
20.0,3.0,15500.0,0.35602094240837695
30.0,1.0,15500.0,0.28415300546448086
30.0,2.0,15500.0,0.3135135135135135
30.0,3.0,15500.0,0.3060109289617486
40.0,1.0,15500.0,0.24561403508771928
40.0,2.0,15500.0,0.2905027932960894
40.0,3.0,15500.0,0.2905027932960894
50.0,1.0,15500.0,0.20481927710843373
50.0,2.0,15500.0,0.2352941176470588
50.0,3.0,15500.0,0.2352941176470588
60.0,1.0,15500.0,0.20481927710843373
60.0,2.0,15500.0,0.2222222222222222
60.0,3.0,15500.0,0.2222222222222222
70.0,1.0,15500.0,0.20118343195266272
70.0,2.0,15500.0,0.2325581395348837
70.0,3.0,15500.0,0.2325581395348837
80.0,1.0,15500.0,0.19999999999999998
80.0,2.0,15500.0,0.25287356321839083
80.0,3.0,15500.0,0.25287356321839083
90.0,1.0,15500.0,0.22093023255813954
90.0,2.0,15500.0,0.20238095238095236
90.0,3.0,15500.0,0.21301775147928992
100.0,1.0,15500.0,0.22093023255813954
100.0,2.0,15500.0,0.22093023255813954
100.0,3.0,15500.0,0.22093023255813954
1.0,1.0,15600.0,0.4774774774774775
1.0,2.0,15600.0,0.4869565217391304
1.0,3.0,15600.0,0.4474885844748858
5.0,1.0,15600.0,0.41747572815533973
5.0,2.0,15600.0,0.4390243902439025
5.0,3.0,15600.0,0.43137254901960786
10.0,1.0,15600.0,0.4444444444444445
10.0,2.0,15600.0,0.47393364928909953
10.0,3.0,15600.0,0.47619047619047616
20.0,1.0,15600.0,0.33862433862433866
20.0,2.0,15600.0,0.3578947368421052
20.0,3.0,15600.0,0.3529411764705882
30.0,1.0,15600.0,0.2777777777777778
30.0,2.0,15600.0,0.3135135135135135
30.0,3.0,15600.0,0.3118279569892473
40.0,1.0,15600.0,0.2543352601156069
40.0,2.0,15600.0,0.2905027932960894
40.0,3.0,15600.0,0.2905027932960894
50.0,1.0,15600.0,0.20481927710843373
50.0,2.0,15600.0,0.24561403508771928
50.0,3.0,15600.0,0.24561403508771928
60.0,1.0,15600.0,0.18404907975460125
60.0,2.0,15600.0,0.21428571428571427
60.0,3.0,15600.0,0.2222222222222222
70.0,1.0,15600.0,0.1807228915662651
70.0,2.0,15600.0,0.2222222222222222
70.0,3.0,15600.0,0.20238095238095236
80.0,1.0,15600.0,0.19999999999999998
80.0,2.0,15600.0,0.25287356321839083
80.0,3.0,15600.0,0.25287356321839083
90.0,1.0,15600.0,0.22093023255813954
90.0,2.0,15600.0,0.22093023255813954
90.0,3.0,15600.0,0.22093023255813954
100.0,1.0,15600.0,0.22093023255813954
100.0,2.0,15600.0,0.22093023255813954
100.0,3.0,15600.0,0.22093023255813954
1.0,1.0,15700.0,0.47533632286995514
1.0,2.0,15700.0,0.4913793103448276
1.0,3.0,15700.0,0.4566210045662101
5.0,1.0,15700.0,0.411764705882353
5.0,2.0,15700.0,0.43137254901960786
5.0,3.0,15700.0,0.43137254901960786
10.0,1.0,15700.0,0.4411764705882353
10.0,2.0,15700.0,0.47393364928909953
10.0,3.0,15700.0,0.4834123222748814
20.0,1.0,15700.0,0.3333333333333333
20.0,2.0,15700.0,0.35978835978835977
20.0,3.0,15700.0,0.35978835978835977
30.0,1.0,15700.0,0.2857142857142857
30.0,2.0,15700.0,0.30434782608695654
30.0,3.0,15700.0,0.3135135135135135
40.0,1.0,15700.0,0.2613636363636364
40.0,2.0,15700.0,0.2742857142857143
40.0,3.0,15700.0,0.2824858757062147
50.0,1.0,15700.0,0.20481927710843373
50.0,2.0,15700.0,0.24561403508771928
50.0,3.0,15700.0,0.2352941176470588
60.0,1.0,15700.0,0.2235294117647059
60.0,2.0,15700.0,0.2222222222222222
60.0,3.0,15700.0,0.2235294117647059
70.0,1.0,15700.0,0.20118343195266272
70.0,2.0,15700.0,0.2325581395348837
70.0,3.0,15700.0,0.2222222222222222
80.0,1.0,15700.0,0.18181818181818182
80.0,2.0,15700.0,0.25287356321839083
80.0,3.0,15700.0,0.25287356321839083
90.0,1.0,15700.0,0.22093023255813954
90.0,2.0,15700.0,0.2235294117647059
90.0,3.0,15700.0,0.2235294117647059
100.0,1.0,15700.0,0.20238095238095236
100.0,2.0,15700.0,0.19161676646706588
100.0,3.0,15700.0,0.20238095238095236
1.0,1.0,15800.0,0.4774774774774775
1.0,2.0,15800.0,0.48034934497816595
1.0,3.0,15800.0,0.45161290322580644
5.0,1.0,15800.0,0.4158415841584159
5.0,2.0,15800.0,0.43137254901960786
5.0,3.0,15800.0,0.43137254901960786
10.0,1.0,15800.0,0.4390243902439025
10.0,2.0,15800.0,0.47393364928909953
10.0,3.0,15800.0,0.490566037735849
20.0,1.0,15800.0,0.33862433862433866
20.0,2.0,15800.0,0.3645833333333333
20.0,3.0,15800.0,0.3529411764705882
30.0,1.0,15800.0,0.2857142857142857
30.0,2.0,15800.0,0.3135135135135135
30.0,3.0,15800.0,0.3118279569892473
40.0,1.0,15800.0,0.2613636363636364
40.0,2.0,15800.0,0.2742857142857143
40.0,3.0,15800.0,0.2921348314606741
50.0,1.0,15800.0,0.20481927710843373
50.0,2.0,15800.0,0.2543352601156069
50.0,3.0,15800.0,0.24561403508771928
60.0,1.0,15800.0,0.2235294117647059
60.0,2.0,15800.0,0.2235294117647059
60.0,3.0,15800.0,0.2235294117647059
70.0,1.0,15800.0,0.20238095238095236
70.0,2.0,15800.0,0.20238095238095236
70.0,3.0,15800.0,0.21301775147928992
80.0,1.0,15800.0,0.19999999999999998
80.0,2.0,15800.0,0.25287356321839083
80.0,3.0,15800.0,0.25287356321839083
90.0,1.0,15800.0,0.22093023255813954
90.0,2.0,15800.0,0.22093023255813954
90.0,3.0,15800.0,0.22093023255813954
100.0,1.0,15800.0,0.22093023255813954
100.0,2.0,15800.0,0.22093023255813954
100.0,3.0,15800.0,0.22093023255813954
1.0,1.0,15900.0,0.4587155963302753
1.0,2.0,15900.0,0.4869565217391304
1.0,3.0,15900.0,0.4537037037037037
5.0,1.0,15900.0,0.41148325358851673
5.0,2.0,15900.0,0.43137254901960786
5.0,3.0,15900.0,0.4390243902439025
10.0,1.0,15900.0,0.4411764705882353
10.0,2.0,15900.0,0.47393364928909953
10.0,3.0,15900.0,0.490566037735849
20.0,1.0,15900.0,0.31693989071038253
20.0,2.0,15900.0,0.3529411764705882
20.0,3.0,15900.0,0.3578947368421052
30.0,1.0,15900.0,0.2777777777777778
30.0,2.0,15900.0,0.3118279569892473
30.0,3.0,15900.0,0.3060109289617486
40.0,1.0,15900.0,0.2613636363636364
40.0,2.0,15900.0,0.28888888888888886
40.0,3.0,15900.0,0.2824858757062147
50.0,1.0,15900.0,0.20481927710843373
50.0,2.0,15900.0,0.2543352601156069
50.0,3.0,15900.0,0.24561403508771928
60.0,1.0,15900.0,0.21556886227544908
60.0,2.0,15900.0,0.2222222222222222
60.0,3.0,15900.0,0.21428571428571427
70.0,1.0,15900.0,0.18181818181818182
70.0,2.0,15900.0,0.2325581395348837
70.0,3.0,15900.0,0.2235294117647059
80.0,1.0,15900.0,0.19999999999999998
80.0,2.0,15900.0,0.25287356321839083
80.0,3.0,15900.0,0.25287356321839083
90.0,1.0,15900.0,0.22093023255813954
90.0,2.0,15900.0,0.20238095238095236
90.0,3.0,15900.0,0.22093023255813954
100.0,1.0,15900.0,0.22093023255813954
100.0,2.0,15900.0,0.22093023255813954
100.0,3.0,15900.0,0.19161676646706588
1.0,1.0,16000.0,0.4774774774774775
1.0,2.0,16000.0,0.4736842105263158
1.0,3.0,16000.0,0.45161290322580644
5.0,1.0,16000.0,0.41545893719806765
5.0,2.0,16000.0,0.43137254901960786
5.0,3.0,16000.0,0.43137254901960786
10.0,1.0,16000.0,0.4411764705882353
10.0,2.0,16000.0,0.47393364928909953
10.0,3.0,16000.0,0.4834123222748814
20.0,1.0,16000.0,0.3404255319148936
20.0,2.0,16000.0,0.3529411764705882
20.0,3.0,16000.0,0.35978835978835977
30.0,1.0,16000.0,0.28415300546448086
30.0,2.0,16000.0,0.30434782608695654
30.0,3.0,16000.0,0.3135135135135135
40.0,1.0,16000.0,0.2628571428571429
40.0,2.0,16000.0,0.28888888888888886
40.0,3.0,16000.0,0.27272727272727276
50.0,1.0,16000.0,0.22619047619047622
50.0,2.0,16000.0,0.2352941176470588
50.0,3.0,16000.0,0.24561403508771928
60.0,1.0,16000.0,0.24418604651162795
60.0,2.0,16000.0,0.2222222222222222
60.0,3.0,16000.0,0.2222222222222222
70.0,1.0,16000.0,0.18181818181818182
70.0,2.0,16000.0,0.21301775147928992
70.0,3.0,16000.0,0.2325581395348837
80.0,1.0,16000.0,0.19999999999999998
80.0,2.0,16000.0,0.25287356321839083
80.0,3.0,16000.0,0.25287356321839083
90.0,1.0,16000.0,0.22093023255813954
90.0,2.0,16000.0,0.22093023255813954
90.0,3.0,16000.0,0.22093023255813954
100.0,1.0,16000.0,0.22093023255813954
100.0,2.0,16000.0,0.22093023255813954
100.0,3.0,16000.0,0.22093023255813954
1.0,1.0,16100.0,0.4736842105263158
1.0,2.0,16100.0,0.4913793103448276
1.0,3.0,16100.0,0.4573991031390135
5.0,1.0,16100.0,0.411764705882353
5.0,2.0,16100.0,0.43137254901960786
5.0,3.0,16100.0,0.43137254901960786
10.0,1.0,16100.0,0.4411764705882353
10.0,2.0,16100.0,0.47393364928909953
10.0,3.0,16100.0,0.490566037735849
20.0,1.0,16100.0,0.3333333333333333
20.0,2.0,16100.0,0.3578947368421052
20.0,3.0,16100.0,0.35978835978835977
30.0,1.0,16100.0,0.27624309392265195
30.0,2.0,16100.0,0.2967032967032967
30.0,3.0,16100.0,0.30434782608695654
40.0,1.0,16100.0,0.2613636363636364
40.0,2.0,16100.0,0.28888888888888886
40.0,3.0,16100.0,0.2742857142857143
50.0,1.0,16100.0,0.2235294117647059
50.0,2.0,16100.0,0.2352941176470588
50.0,3.0,16100.0,0.2352941176470588
60.0,1.0,16100.0,0.22485207100591717
60.0,2.0,16100.0,0.2222222222222222
60.0,3.0,16100.0,0.2222222222222222
70.0,1.0,16100.0,0.18181818181818182
70.0,2.0,16100.0,0.2325581395348837
70.0,3.0,16100.0,0.21301775147928992
80.0,1.0,16100.0,0.19999999999999998
80.0,2.0,16100.0,0.21176470588235294
80.0,3.0,16100.0,0.21176470588235294
90.0,1.0,16100.0,0.20238095238095236
90.0,2.0,16100.0,0.19161676646706588
90.0,3.0,16100.0,0.22093023255813954
100.0,1.0,16100.0,0.2235294117647059
100.0,2.0,16100.0,0.19161676646706588
100.0,3.0,16100.0,0.22093023255813954
1.0,1.0,16200.0,0.4774774774774775
1.0,2.0,16200.0,0.49350649350649345
1.0,3.0,16200.0,0.4484304932735426
5.0,1.0,16200.0,0.41379310344827586
5.0,2.0,16200.0,0.43137254901960786
5.0,3.0,16200.0,0.43137254901960786
10.0,1.0,16200.0,0.44976076555023925
10.0,2.0,16200.0,0.47393364928909953
10.0,3.0,16200.0,0.47619047619047616
20.0,1.0,16200.0,0.3333333333333333
20.0,2.0,16200.0,0.35106382978723405
20.0,3.0,16200.0,0.3645833333333333
30.0,1.0,16200.0,0.2857142857142857
30.0,2.0,16200.0,0.31016042780748665
30.0,3.0,16200.0,0.3060109289617486
40.0,1.0,16200.0,0.2543352601156069
40.0,2.0,16200.0,0.28888888888888886
40.0,3.0,16200.0,0.27272727272727276
50.0,1.0,16200.0,0.20481927710843373
50.0,2.0,16200.0,0.2352941176470588
50.0,3.0,16200.0,0.2352941176470588
60.0,1.0,16200.0,0.20481927710843373
60.0,2.0,16200.0,0.2222222222222222
60.0,3.0,16200.0,0.2235294117647059
70.0,1.0,16200.0,0.18181818181818182
70.0,2.0,16200.0,0.2235294117647059
70.0,3.0,16200.0,0.2235294117647059
80.0,1.0,16200.0,0.19999999999999998
80.0,2.0,16200.0,0.21176470588235294
80.0,3.0,16200.0,0.21176470588235294
90.0,1.0,16200.0,0.20238095238095236
90.0,2.0,16200.0,0.22093023255813954
90.0,3.0,16200.0,0.22093023255813954
100.0,1.0,16200.0,0.22093023255813954
100.0,2.0,16200.0,0.22093023255813954
100.0,3.0,16200.0,0.22093023255813954
1.0,1.0,16300.0,0.4774774774774775
1.0,2.0,16300.0,0.49350649350649345
1.0,3.0,16300.0,0.4474885844748858
5.0,1.0,16300.0,0.417910447761194
5.0,2.0,16300.0,0.43137254901960786
5.0,3.0,16300.0,0.43137254901960786
10.0,1.0,16300.0,0.4411764705882353
10.0,2.0,16300.0,0.47393364928909953
10.0,3.0,16300.0,0.47619047619047616
20.0,1.0,16300.0,0.3333333333333333
20.0,2.0,16300.0,0.3529411764705882
20.0,3.0,16300.0,0.3529411764705882
30.0,1.0,16300.0,0.2777777777777778
30.0,2.0,16300.0,0.3060109289617486
30.0,3.0,16300.0,0.30434782608695654
40.0,1.0,16300.0,0.2543352601156069
40.0,2.0,16300.0,0.2742857142857143
40.0,3.0,16300.0,0.28888888888888886
50.0,1.0,16300.0,0.20481927710843373
50.0,2.0,16300.0,0.2558139534883721
50.0,3.0,16300.0,0.2352941176470588
60.0,1.0,16300.0,0.21556886227544908
60.0,2.0,16300.0,0.2222222222222222
60.0,3.0,16300.0,0.2222222222222222
70.0,1.0,16300.0,0.20238095238095236
70.0,2.0,16300.0,0.21301775147928992
70.0,3.0,16300.0,0.2235294117647059
80.0,1.0,16300.0,0.1807228915662651
80.0,2.0,16300.0,0.25287356321839083
80.0,3.0,16300.0,0.2325581395348837
90.0,1.0,16300.0,0.22093023255813954
90.0,2.0,16300.0,0.22093023255813954
90.0,3.0,16300.0,0.22093023255813954
100.0,1.0,16300.0,0.19161676646706588
100.0,2.0,16300.0,0.22093023255813954
100.0,3.0,16300.0,0.22093023255813954
1.0,1.0,16400.0,0.4796380090497738
1.0,2.0,16400.0,0.49350649350649345
1.0,3.0,16400.0,0.44545454545454544
5.0,1.0,16400.0,0.4097560975609756
5.0,2.0,16400.0,0.43137254901960786
5.0,3.0,16400.0,0.43137254901960786
10.0,1.0,16400.0,0.4411764705882353
10.0,2.0,16400.0,0.47393364928909953
10.0,3.0,16400.0,0.490566037735849
20.0,1.0,16400.0,0.33862433862433866
20.0,2.0,16400.0,0.3529411764705882
20.0,3.0,16400.0,0.3529411764705882
30.0,1.0,16400.0,0.2777777777777778
30.0,2.0,16400.0,0.3060109289617486
30.0,3.0,16400.0,0.3060109289617486
40.0,1.0,16400.0,0.2628571428571429
40.0,2.0,16400.0,0.2824858757062147
40.0,3.0,16400.0,0.2824858757062147
50.0,1.0,16400.0,0.20481927710843373
50.0,2.0,16400.0,0.2352941176470588
50.0,3.0,16400.0,0.2352941176470588
60.0,1.0,16400.0,0.22485207100591717
60.0,2.0,16400.0,0.2222222222222222
60.0,3.0,16400.0,0.2222222222222222
70.0,1.0,16400.0,0.18181818181818182
70.0,2.0,16400.0,0.2222222222222222
70.0,3.0,16400.0,0.2325581395348837
80.0,1.0,16400.0,0.19999999999999998
80.0,2.0,16400.0,0.2222222222222222
80.0,3.0,16400.0,0.2222222222222222
90.0,1.0,16400.0,0.20238095238095236
90.0,2.0,16400.0,0.2235294117647059
90.0,3.0,16400.0,0.22093023255813954
100.0,1.0,16400.0,0.22093023255813954
100.0,2.0,16400.0,0.22093023255813954
100.0,3.0,16400.0,0.20238095238095236
1.0,1.0,16500.0,0.4774774774774775
1.0,2.0,16500.0,0.5
1.0,3.0,16500.0,0.44144144144144143
5.0,1.0,16500.0,0.411764705882353
5.0,2.0,16500.0,0.4236453201970443
5.0,3.0,16500.0,0.43137254901960786
10.0,1.0,16500.0,0.4411764705882353
10.0,2.0,16500.0,0.47393364928909953
10.0,3.0,16500.0,0.47619047619047616
20.0,1.0,16500.0,0.34736842105263155
20.0,2.0,16500.0,0.3578947368421052
20.0,3.0,16500.0,0.3529411764705882
30.0,1.0,16500.0,0.2857142857142857
30.0,2.0,16500.0,0.3060109289617486
30.0,3.0,16500.0,0.3135135135135135
40.0,1.0,16500.0,0.2613636363636364
40.0,2.0,16500.0,0.27272727272727276
40.0,3.0,16500.0,0.28888888888888886
50.0,1.0,16500.0,0.21556886227544908
50.0,2.0,16500.0,0.24561403508771928
50.0,3.0,16500.0,0.2352941176470588
60.0,1.0,16500.0,0.20481927710843373
60.0,2.0,16500.0,0.2222222222222222
60.0,3.0,16500.0,0.2235294117647059
70.0,1.0,16500.0,0.20238095238095236
70.0,2.0,16500.0,0.2235294117647059
70.0,3.0,16500.0,0.20238095238095236
80.0,1.0,16500.0,0.19999999999999998
80.0,2.0,16500.0,0.2325581395348837
80.0,3.0,16500.0,0.25287356321839083
90.0,1.0,16500.0,0.22093023255813954
90.0,2.0,16500.0,0.20238095238095236
90.0,3.0,16500.0,0.20238095238095236
100.0,1.0,16500.0,0.22093023255813954
100.0,2.0,16500.0,0.22093023255813954
100.0,3.0,16500.0,0.22093023255813954
1.0,1.0,16600.0,0.4657534246575342
1.0,2.0,16600.0,0.49350649350649345
1.0,3.0,16600.0,0.4484304932735426
5.0,1.0,16600.0,0.417910447761194
5.0,2.0,16600.0,0.43137254901960786
5.0,3.0,16600.0,0.43137254901960786
10.0,1.0,16600.0,0.4411764705882353
10.0,2.0,16600.0,0.47393364928909953
10.0,3.0,16600.0,0.47619047619047616
20.0,1.0,16600.0,0.33862433862433866
20.0,2.0,16600.0,0.3578947368421052
20.0,3.0,16600.0,0.35978835978835977
30.0,1.0,16600.0,0.2857142857142857
30.0,2.0,16600.0,0.2967032967032967
30.0,3.0,16600.0,0.2983425414364641
40.0,1.0,16600.0,0.2711864406779661
40.0,2.0,16600.0,0.28888888888888886
40.0,3.0,16600.0,0.2921348314606741
50.0,1.0,16600.0,0.20481927710843373
50.0,2.0,16600.0,0.2352941176470588
50.0,3.0,16600.0,0.2352941176470588
60.0,1.0,16600.0,0.2235294117647059
60.0,2.0,16600.0,0.21428571428571427
60.0,3.0,16600.0,0.21428571428571427
70.0,1.0,16600.0,0.20238095238095236
70.0,2.0,16600.0,0.2325581395348837
70.0,3.0,16600.0,0.2325581395348837
80.0,1.0,16600.0,0.19999999999999998
80.0,2.0,16600.0,0.25287356321839083
80.0,3.0,16600.0,0.25287356321839083
90.0,1.0,16600.0,0.2235294117647059
90.0,2.0,16600.0,0.22093023255813954
90.0,3.0,16600.0,0.22093023255813954
100.0,1.0,16600.0,0.22093023255813954
100.0,2.0,16600.0,0.22093023255813954
100.0,3.0,16600.0,0.20238095238095236
1.0,1.0,16700.0,0.47533632286995514
1.0,2.0,16700.0,0.4869565217391304
1.0,3.0,16700.0,0.45535714285714285
5.0,1.0,16700.0,0.4134615384615385
5.0,2.0,16700.0,0.43137254901960786
5.0,3.0,16700.0,0.4236453201970443
10.0,1.0,16700.0,0.4390243902439025
10.0,2.0,16700.0,0.47393364928909953
10.0,3.0,16700.0,0.47619047619047616
20.0,1.0,16700.0,0.3404255319148936
20.0,2.0,16700.0,0.35978835978835977
20.0,3.0,16700.0,0.3578947368421052
30.0,1.0,16700.0,0.2826086956521739
30.0,2.0,16700.0,0.3135135135135135
30.0,3.0,16700.0,0.30687830687830686
40.0,1.0,16700.0,0.2628571428571429
40.0,2.0,16700.0,0.2905027932960894
40.0,3.0,16700.0,0.2824858757062147
50.0,1.0,16700.0,0.21556886227544908
50.0,2.0,16700.0,0.24561403508771928
50.0,3.0,16700.0,0.24561403508771928
60.0,1.0,16700.0,0.20481927710843373
60.0,2.0,16700.0,0.2222222222222222
60.0,3.0,16700.0,0.20359281437125748
70.0,1.0,16700.0,0.20118343195266272
70.0,2.0,16700.0,0.2325581395348837
70.0,3.0,16700.0,0.2325581395348837
80.0,1.0,16700.0,0.19999999999999998
80.0,2.0,16700.0,0.25287356321839083
80.0,3.0,16700.0,0.25287356321839083
90.0,1.0,16700.0,0.22093023255813954
90.0,2.0,16700.0,0.22093023255813954
90.0,3.0,16700.0,0.22093023255813954
100.0,1.0,16700.0,0.22093023255813954
100.0,2.0,16700.0,0.22093023255813954
100.0,3.0,16700.0,0.22093023255813954
1.0,1.0,16800.0,0.4774774774774775
1.0,2.0,16800.0,0.49350649350649345
1.0,3.0,16800.0,0.45535714285714285
5.0,1.0,16800.0,0.4097560975609756
5.0,2.0,16800.0,0.43137254901960786
5.0,3.0,16800.0,0.4236453201970443
10.0,1.0,16800.0,0.44976076555023925
10.0,2.0,16800.0,0.47393364928909953
10.0,3.0,16800.0,0.47619047619047616
20.0,1.0,16800.0,0.3404255319148936
20.0,2.0,16800.0,0.3529411764705882
20.0,3.0,16800.0,0.3645833333333333
30.0,1.0,16800.0,0.2826086956521739
30.0,2.0,16800.0,0.3135135135135135
30.0,3.0,16800.0,0.3135135135135135
40.0,1.0,16800.0,0.2543352601156069
40.0,2.0,16800.0,0.2905027932960894
40.0,3.0,16800.0,0.27272727272727276
50.0,1.0,16800.0,0.18404907975460125
50.0,2.0,16800.0,0.2352941176470588
50.0,3.0,16800.0,0.2558139534883721
60.0,1.0,16800.0,0.2235294117647059
60.0,2.0,16800.0,0.2235294117647059
60.0,3.0,16800.0,0.2222222222222222
70.0,1.0,16800.0,0.18181818181818182
70.0,2.0,16800.0,0.2222222222222222
70.0,3.0,16800.0,0.21301775147928992
80.0,1.0,16800.0,0.19999999999999998
80.0,2.0,16800.0,0.2222222222222222
80.0,3.0,16800.0,0.2222222222222222
90.0,1.0,16800.0,0.22093023255813954
90.0,2.0,16800.0,0.22093023255813954
90.0,3.0,16800.0,0.22093023255813954
100.0,1.0,16800.0,0.22093023255813954
100.0,2.0,16800.0,0.22093023255813954
100.0,3.0,16800.0,0.22093023255813954
1.0,1.0,16900.0,0.4821428571428572
1.0,2.0,16900.0,0.5
1.0,3.0,16900.0,0.4484304932735426
5.0,1.0,16900.0,0.4097560975609756
5.0,2.0,16900.0,0.43137254901960786
5.0,3.0,16900.0,0.43137254901960786
10.0,1.0,16900.0,0.4411764705882353
10.0,2.0,16900.0,0.47393364928909953
10.0,3.0,16900.0,0.4834123222748814
20.0,1.0,16900.0,0.3404255319148936
20.0,2.0,16900.0,0.3529411764705882
20.0,3.0,16900.0,0.33513513513513515
30.0,1.0,16900.0,0.2857142857142857
30.0,2.0,16900.0,0.2967032967032967
30.0,3.0,16900.0,0.30434782608695654
40.0,1.0,16900.0,0.2711864406779661
40.0,2.0,16900.0,0.28888888888888886
40.0,3.0,16900.0,0.2824858757062147
50.0,1.0,16900.0,0.20481927710843373
50.0,2.0,16900.0,0.2352941176470588
50.0,3.0,16900.0,0.2543352601156069
60.0,1.0,16900.0,0.21556886227544908
60.0,2.0,16900.0,0.2222222222222222
60.0,3.0,16900.0,0.2222222222222222
70.0,1.0,16900.0,0.20118343195266272
70.0,2.0,16900.0,0.2325581395348837
70.0,3.0,16900.0,0.2325581395348837
80.0,1.0,16900.0,0.18181818181818182
80.0,2.0,16900.0,0.24277456647398843
80.0,3.0,16900.0,0.25287356321839083
90.0,1.0,16900.0,0.22093023255813954
90.0,2.0,16900.0,0.19161676646706588
90.0,3.0,16900.0,0.22093023255813954
100.0,1.0,16900.0,0.22093023255813954
100.0,2.0,16900.0,0.22093023255813954
100.0,3.0,16900.0,0.2235294117647059
1.0,1.0,17000.0,0.4774774774774775
1.0,2.0,17000.0,0.5128205128205128
1.0,3.0,17000.0,0.44545454545454544
5.0,1.0,17000.0,0.41545893719806765
5.0,2.0,17000.0,0.43137254901960786
5.0,3.0,17000.0,0.43137254901960786
10.0,1.0,17000.0,0.4411764705882353
10.0,2.0,17000.0,0.47393364928909953
10.0,3.0,17000.0,0.47619047619047616
20.0,1.0,17000.0,0.3404255319148936
20.0,2.0,17000.0,0.3578947368421052
20.0,3.0,17000.0,0.3529411764705882
30.0,1.0,17000.0,0.2777777777777778
30.0,2.0,17000.0,0.3060109289617486
30.0,3.0,17000.0,0.30434782608695654
40.0,1.0,17000.0,0.24418604651162795
40.0,2.0,17000.0,0.2824858757062147
40.0,3.0,17000.0,0.2905027932960894
50.0,1.0,17000.0,0.20481927710843373
50.0,2.0,17000.0,0.24561403508771928
50.0,3.0,17000.0,0.2352941176470588
60.0,1.0,17000.0,0.20481927710843373
60.0,2.0,17000.0,0.2235294117647059
60.0,3.0,17000.0,0.2235294117647059
70.0,1.0,17000.0,0.18181818181818182
70.0,2.0,17000.0,0.2325581395348837
70.0,3.0,17000.0,0.2235294117647059
80.0,1.0,17000.0,0.19999999999999998
80.0,2.0,17000.0,0.24277456647398843
80.0,3.0,17000.0,0.25287356321839083
90.0,1.0,17000.0,0.20238095238095236
90.0,2.0,17000.0,0.2235294117647059
90.0,3.0,17000.0,0.22093023255813954
100.0,1.0,17000.0,0.22093023255813954
100.0,2.0,17000.0,0.22093023255813954
100.0,3.0,17000.0,0.22093023255813954
1.0,1.0,17100.0,0.4796380090497738
1.0,2.0,17100.0,0.5
1.0,3.0,17100.0,0.44545454545454544
5.0,1.0,17100.0,0.41379310344827586
5.0,2.0,17100.0,0.43137254901960786
5.0,3.0,17100.0,0.43137254901960786
10.0,1.0,17100.0,0.4411764705882353
10.0,2.0,17100.0,0.47393364928909953
10.0,3.0,17100.0,0.47619047619047616
20.0,1.0,17100.0,0.33862433862433866
20.0,2.0,17100.0,0.3529411764705882
20.0,3.0,17100.0,0.35978835978835977
30.0,1.0,17100.0,0.2857142857142857
30.0,2.0,17100.0,0.31016042780748665
30.0,3.0,17100.0,0.3135135135135135
